Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
pastry,2,Choux and filo are two types of what food product?,446,1.526,0,2771.5,q,S,3727.0999999940395,8533.5,HRV,HRV_0089,2022-11-30 17:41:08
Broccoli! ,5,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,456,0.644,1,8533.59999999404,q,S,3426.2000000029802,13112.89999999106,HRV,HRV_0089,2022-11-30 17:41:08
Peregrine falcon,2,"With its 240 mph hunting dive, what species of raptor is the fastest animal on earth?",60,1.399,2,13113.09999999404,q,S,3316.0,18345.59999999404,HRV,HRV_0089,2022-11-30 17:41:08
Juvenile deliquent,3,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,163,1.714,3,18345.70000000298,q,S,2221.0999999940395,22789.20000000298,HRV,HRV_0089,2022-11-30 17:41:08
Chuck E. Cheese's,6,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,251,0.519,4,22789.29999999702,q,S,2106.2000000029802,25923.89999999106,HRV,HRV_0089,2022-11-30 17:41:08
Dark Side of the Moon,3,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,129,1.215,5,25924.0,q,S,1643.5,29294.89999999106,HRV,HRV_0089,2022-11-30 17:41:08
Choking on food,3,"Each year, approximately 125 people die of what? ",417,0.551,6,29295.0,q,S,2039.7000000029802,32395.09999999404,HRV,HRV_0089,2022-11-30 17:41:08
C,6,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",71,0.89,7,32395.09999999404,q,S,2474.9000000059605,36273.29999999702,HRV,HRV_0089,2022-11-30 17:41:08
It's stamped on the coin's edge.,7,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.882,8,36273.5,q,S,2580.2999999970198,41247.70000000298,HRV,HRV_0089,2022-11-30 17:41:08
The Millenium Falcon ,5,"What could be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",156,0.811,9,41247.79999999702,q,S,2070.5999999940395,44642.89999999106,HRV,HRV_0089,2022-11-30 17:41:08
Shower curtain ,1,David Schmidt won the 2001 Ig Nobel Prize in Physics for discovering the horizontal vortex that makes what household item blow inward?,33,1.701,10,44642.89999999106,q,S,2975.800000011921,49832.59999999404,HRV,HRV_0089,2022-11-30 17:41:08
Green Eggs and Ham,6,What 1960 classic originated when Bennett Cerf bet one of his authors that he couldn't write a book using only fifty words?,419,1.488,11,49832.59999999404,q,S,2858.4000000059605,54693.79999999702,HRV,HRV_0089,2022-11-30 17:41:08
Two of the seven cities of gold,3,What are Quivira and Cibola?  ,136,0.877,12,54693.79999999702,q,S,2085.2999999970198,58169.29999999702,HRV,HRV_0089,2022-11-30 17:41:08
Great Britain,4,"Of the world's seven most populous islands, what's the only one not in Asia? ",76,0.921,13,58169.39999999106,q,S,2403.7000000029802,62006.59999999404,HRV,HRV_0089,2022-11-30 17:41:08
Paper,5,"What invention should make Ts'ai Lun, a second-century inventor, a household name? ",191,1.328,14,62006.59999999404,q,S,2121.5,65965.70000000298,HRV,HRV_0089,2022-11-30 17:41:08
A red giant ,2,"What kind of enormous, cool star will our own sun become in five billion years? ",224,1.008,15,65965.70000000298,q,S,2695.5999999940395,70181.39999999106,HRV,HRV_0089,2022-11-30 17:41:08
Latex. This is known as the latex-fruit syndrome. ,6,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,0.6,16,70181.39999999106,q,S,3300.4000000059605,74592.70000000298,HRV,HRV_0089,2022-11-30 17:41:08
Utah,6,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,1.721,17,74592.79999999702,q,S,2200.5,79025.20000000298,HRV,HRV_0089,2022-11-30 17:41:08
