Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Rabbit,7,What kind of animal attacked Jimmy Carter during an April 1979 fishing trip?   ,221,1.834,0,3515.7999999523163,q,S,2869.4000000953674,8763.5,HRV,HRV_0160,2022-11-30 18:13:38
Excalibur,1,"According to Thomas Malory, Sir Bedivere's last knightly act is to return what to a lake?",14,0.776,1,8763.600000023842,q,S,1971.8999999761581,12025.600000023842,HRV,HRV_0160,2022-11-30 18:13:38
Shenandoah Valley,5,What area changed hands 72 times during the Civil War? ,139,1.601,2,12025.700000047684,q,S,1756.3999999761581,15908.399999976158,HRV,HRV_0160,2022-11-30 18:13:38
Dragonflies,3,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",342,1.822,3,15908.5,q,S,2684.399999976158,20949.100000023842,HRV,HRV_0160,2022-11-30 18:13:38
honey,5,Which is the only food that can never go off or go bad?,442,1.479,4,20949.100000023842,q,S,2163.7999999523163,25111.600000023842,HRV,HRV_0160,2022-11-30 18:13:38
Newborns ,1,The apgar score is used to measure the color and condition of what? ,91,0.871,5,25111.700000047684,q,S,1616.0999999046326,28130.700000047684,HRV,HRV_0160,2022-11-30 18:13:38
Dorito is Spanish for little golden things,2,What does Dorito actually mean?,434,1.496,6,28130.799999952316,q,S,2451.8000000715256,32591.799999952316,HRV,HRV_0160,2022-11-30 18:13:38
Joeys,6,What are infant marsupials called?  ,135,0.939,7,32591.799999952316,p,K,3996.8000000715256,38044.299999952316,HRV,HRV_0160,2022-11-30 18:13:38
A paper clip,6,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",49,1.199,8,38044.5,q,S,1903.2000000476837,41675.200000047684,HRV,HRV_0160,2022-11-30 18:13:38
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,2,Whice fruit is effective than coffee at waking you up in the morning?,454,0.652,9,41675.299999952316,q,S,3461.9000000953674,46324.5,HRV,HRV_0160,2022-11-30 18:13:38
Papillae,2,What are the bumps on the tongue that carry the taste buds called? ,137,1.5,10,46324.60000002384,q,S,1717.8999999761581,50063.10000002384,HRV,HRV_0160,2022-11-30 18:13:38
Fiber is the gut bacteria's preferred fuel source. ,3,What food is most beneficial for your gut bacteria?,458,0.788,11,50063.10000002384,q,S,1630.5,53021.0,HRV,HRV_0160,2022-11-30 18:13:38
"the Red Hot Chili Peppers, followed closely by Meatloaf",4,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.893,12,53021.10000002384,q,S,2473.899999976158,57925.10000002384,HRV,HRV_0160,2022-11-30 18:13:38
KISS ,6,"According to the Guinness Book of Records, what was the loudest rock band ever?",13,1.349,13,57925.10000002384,q,S,2108.600000023842,61911.5,HRV,HRV_0160,2022-11-30 18:13:38
60 fragments per 100 gram ,7,What amount of insects does the FDA allow in chocolate,453,0.613,14,61911.60000002384,q,S,1797.8999999761581,64853.799999952316,HRV,HRV_0160,2022-11-30 18:13:38
Medicine,3,What industry uses 20% of China's harvested plants?  ,188,1.088,15,64853.799999952316,q,S,1911.5,68387.89999997616,HRV,HRV_0160,2022-11-30 18:13:38
Japan,1,Where is the longest suspension bridge? ,319,1.382,16,68387.89999997616,q,S,2362.0,72650.5,HRV,HRV_0160,2022-11-30 18:13:38
A mine shaft passage,6,What is an adit?  ,197,0.686,17,72650.5,q,S,1727.2999999523163,75593.0,HRV,HRV_0160,2022-11-30 18:13:38
An otter,7,What animal lives in a holt? ,133,1.378,18,75593.0,q,S,1541.7999999523163,79041.89999997616,HRV,HRV_0160,2022-11-30 18:13:38
The Stanley Cup ,1,Where is Jacques Plante's name misspelled five of the six times it appears? ,318,1.239,19,79041.89999997616,q,S,1858.2000000476837,82673.89999997616,HRV,HRV_0160,2022-11-30 18:13:38
Adding olive juice,7,What turns a plain martini into a dirty martini?,440,1.703,20,82673.89999997616,q,S,1877.3000000715256,86781.79999995232,HRV,HRV_0160,2022-11-30 18:13:38
Gabriele Falloppio ,2,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,0.69,21,86781.79999995232,q,S,2569.5,90568.60000002384,HRV,HRV_0160,2022-11-30 18:13:38
Choking on food,5,"Each year, approximately 125 people die of what? ",417,1.598,22,90568.60000002384,q,S,1972.7999999523163,94663.10000002384,HRV,HRV_0160,2022-11-30 18:13:38
Canada,5,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,308,1.159,23,94663.10000002384,q,S,1652.2999999523163,98004.39999997616,HRV,HRV_0160,2022-11-30 18:13:38
Vietnam,5,"In what country did the domesticated ""potbellied pig"" originate?",61,1.243,24,98004.39999997616,q,S,2266.3000000715256,102036.0,HRV,HRV_0160,2022-11-30 18:13:38
Equal Employment Opportunity Commission ,2,"What federal agency, which targets workplace discrimination, was chaired by Clarence Thomas for most of the 1980s?",176,1.939,25,102036.10000002384,q,S,2140.899999976158,106647.79999995232,HRV,HRV_0160,2022-11-30 18:13:38
Kidnapping and killing the Lindbergh baby,3,For what crime was Bruno Hauptmann executed in 1936?,41,1.089,26,106647.79999995232,q,S,2131.9000000953674,110389.60000002384,HRV,HRV_0160,2022-11-30 18:13:38
The barrel of a gun,2,"According to Chairman Mao, ""political power grows out of"" what?",11,0.582,27,110389.60000002384,q,S,1737.5,113238.89999997616,HRV,HRV_0160,2022-11-30 18:13:38
It sits beside the Finger Lakes ,7,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?",393,1.05,28,113238.89999997616,q,S,2519.2000000476837,117331.89999997616,HRV,HRV_0160,2022-11-30 18:13:38
Mung beans ,7,What kind of bean produces the Asian-style bean sprouts in the produce section of supermarkets? ,404,1.318,29,117331.89999997616,q,S,3328.399999976158,122507.0,HRV,HRV_0160,2022-11-30 18:13:38
Sao Paulo,1,What's the most populous city in the Southern Hemisphere?,304,1.253,30,122507.0,q,S,1664.6000000238419,125955.70000004768,HRV,HRV_0160,2022-11-30 18:13:38
Apple sauce,3,What was the first food eaten in space?,435,1.459,31,125955.70000004768,q,S,2162.6999999284744,130093.10000002384,HRV,HRV_0160,2022-11-30 18:13:38
Paper,1,"What invention should make Ts'ai Lun, a second-century inventor, a household name? ",191,1.072,32,130093.10000002384,q,S,2396.5,134088.70000004768,HRV,HRV_0160,2022-11-30 18:13:38
The guppy,5,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,152,0.525,33,134088.79999995232,q,S,1890.8000000715256,137032.0,HRV,HRV_0160,2022-11-30 18:13:38
Ozone,4,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?",232,1.255,34,137032.0,q,S,2165.5,140983.79999995232,HRV,HRV_0160,2022-11-30 18:13:38
Everything ,5,Pantophobia is the fear of what?,79,1.184,35,140983.79999995232,q,S,1575.7000000476837,144260.79999995232,HRV,HRV_0160,2022-11-30 18:13:38
