Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
citrus fruit (scurvy is caused by a lack of vitamin c),1,Sailors used to suffer from a horrible illness called scurvy. Which food prevents scurvy?,441,1.033,0,1917.8999999910593,p,K,1792.2000000029802,5246.399999991059,HRV,HRV_0025,2022-11-30 17:37:54
The Chrysler Building ,3,What skyscraper's exterior ornaments include radiator caps on the thirty-first floor and hood ornament eagles on the sixty-first floor?,258,1.681,1,5246.5,q,S,2120.7999999970198,9551.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
Orville Wright,4,Who was flying the plane in which the first US airplane fatality occurred? ,377,1.936,2,9551.29999999702,q,S,2199.5,14188.70000000298,HRV,HRV_0025,2022-11-30 17:37:54
Peregrine falcon,1,"With its 240 mph hunting dive, what species of raptor is the fastest animal on earth?",60,0.665,3,14188.79999999702,q,S,1849.7999999970198,17206.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
General Electric ,3,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,310,0.607,4,17206.89999999106,p,K,1834.6000000089407,20151.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
Violin,3,What instrument was invented to sound like a human singing? ,189,0.988,5,20151.70000000298,q,S,1703.699999988079,23345.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
Pumpkin,4,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,360,0.777,6,23345.70000000298,q,S,1594.699999988079,26219.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Catapult ,4,What artillery weapon was launched upon the world in 400 B.C.?  ,140,1.606,7,26219.89999999106,q,S,1523.800000011921,29852.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
The paper clip,2,"""Gem"" is the trade name for the most common, three-loop design of what?",4,1.696,8,29852.29999999702,q,S,1954.5999999940395,34005.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
Pen(n)sylvania ,3,What proper name is spelled unusually with a single 'n' both on the Liberty Bell and in the U.S. Constitution? ,249,0.618,9,34005.20000000298,q,S,2012.2999999970198,37137.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
Pepper and Mustard,7,What are the top two most popular spices in the world?,422,1.917,10,37137.89999999106,q,S,1806.9000000059605,41364.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
Tea leaves,2,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.743,11,41364.20000000298,q,S,2083.0,45693.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
Pet Rocks,4,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,186,0.841,12,45693.79999999702,q,S,1698.9000000059605,48735.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",5,Cooking which food requires over two years of training?,461,1.162,13,48735.89999999106,q,S,2238.1000000089407,52639.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
American Pie,6,What was the name of the plane Buddy Holly died in?  ,289,1.873,14,52639.20000000298,q,S,1925.0999999940395,56939.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
The guppy,4,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,152,1.336,15,56939.89999999106,q,S,1700.9000000059605,60480.0,HRV,HRV_0025,2022-11-30 17:37:54
Coca-cola,7,What popular drink was first marketed as a brain tonic?,405,1.494,16,60480.0,q,S,1839.0999999940395,64315.5,HRV,HRV_0025,2022-11-30 17:37:54
Asparagus,4,what vegetable loses its flavour the quickest?,451,1.341,17,64315.5,q,S,1580.0999999940395,67739.70000000298,HRV,HRV_0025,2022-11-30 17:37:54
honey,7,Which is the only food that can never go off or go bad?,442,1.618,18,67739.70000000298,q,S,1871.2999999970198,71732.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
60 fragments per 100 gram ,4,What amount of insects does the FDA allow in chocolate,453,1.656,19,71732.70000000298,p,K,1915.7999999970198,75807.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
pastry,4,Choux and filo are two types of what food product?,446,0.955,20,75808.0,q,S,1607.7999999970198,78874.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
World War I,6,"During which war was ""The African Queen"" set?",34,1.172,21,78874.09999999404,q,S,1821.0,82370.5,HRV,HRV_0025,2022-11-30 17:37:54
NY,7,In which state was the first execution by electric chair?  ,70,1.994,22,82370.5,q,S,1765.2000000029802,86633.39999999106,HRV,HRV_0025,2022-11-30 17:37:54
The dodo,1,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",199,1.733,23,86633.39999999106,p,K,1788.800000011921,90658.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
Cornea,2,What is the only part of the body that has no blood supply? ,211,0.986,24,90658.29999999702,q,S,1866.0999999940395,94012.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Pachyderm,7,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.606,25,94012.89999999106,q,S,1821.800000011921,97944.5,HRV,HRV_0025,2022-11-30 17:37:54
Echinoderms,1,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,1.636,26,97944.5,q,S,1776.7999999970198,101860.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
There was a pound of every ingredient in the original reciipe. ,5,How did the pound cake get its name?,460,1.882,27,101860.59999999404,p,K,1998.2000000029802,106244.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
Sunrise or sunset,4,"When is the optical phenomenon called a ""green flash"" or ""green ray"" visible?  ",313,1.423,28,106244.20000000298,q,S,1502.699999988079,109673.39999999106,HRV,HRV_0025,2022-11-30 17:37:54
Bile,6,"Two of the ""four humors"" the ancients believed controlled temperament consist of what bodily fluid?",118,0.607,29,109673.39999999106,q,S,1806.800000011921,112589.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Teapot Dome scandal,1,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,19,1.738,30,112589.89999999106,p,K,2211.800000011921,117043.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
Oklahoma,5,"What U.S. state has the slogan ""Native America"" on its license plates?",271,1.173,31,117043.09999999404,p,K,2446.1000000089407,121165.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
Robert Lincoln ,2,Who was the only person to be nearby at three different presidential assassinations? ,382,1.076,32,121165.20000000298,p,K,1829.3999999910593,124573.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
A mine shaft passage,5,What is an adit?  ,197,1.488,33,124573.20000000298,q,S,1847.699999988079,128412.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
Thomas Crapper,3,What was the unfortunate name of the plumber who helped popularize and improve the flush toilet? ,294,0.62,34,128412.59999999404,p,K,2164.9000000059605,131700.39999999106,HRV,HRV_0025,2022-11-30 17:37:54
Luge,2,What sports term is the shortest word ever to decide the National Spelling Bee?   ,261,1.935,35,131700.39999999106,q,S,1519.2000000029802,135657.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
Snoopy's,4,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,1.712,36,135657.59999999404,p,K,1611.5,139484.70000000298,HRV,HRV_0025,2022-11-30 17:37:54
A Hawaiian goose,7,What is a nene?,195,1.803,37,139484.70000000298,q,S,1943.8999999910593,143734.0,HRV,HRV_0025,2022-11-30 17:37:54
Pinko,1,What five-letter word did Time magazine coin in 1926 to refer to left-leaners? ,177,1.007,38,143734.0,q,S,2037.0,147280.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
Apples. They don't have caffeine but the natural sugar and vitamins release slowly and make you feel more awake. ,5,Whice fruit is effective than coffee at waking you up in the morning?,454,1.274,39,147280.09999999404,q,S,2580.2000000029802,151637.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
Brazil,3,"The United States has more stars on its flag than any other country, with fifty. What nation is in second place, with twenty-seven?",108,1.85,40,151637.79999999702,p,K,2787.0999999940395,156777.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Sugar-sweetened beverages are likely the most fattening becaause they are not registered as consumed calories. ,5,What is the most fattening product in the modern diet?,457,0.602,41,156777.89999999106,q,S,1598.300000011921,159481.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Woodrow Wilson ,7,"Which U.S. president declared the first national ""Mother's Day""?  ",355,1.394,42,159481.89999999106,q,S,2271.6000000089407,163649.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
Oregon ,6,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",112,1.891,43,163649.79999999702,p,K,2182.4000000059605,168225.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
Draw,1,What does a screever do on a sidewalk? ,167,1.965,44,168225.79999999702,q,S,1733.5999999940395,172426.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Love Me Do ,7,What was The Beatles's first song to hit the UK charts?,280,1.066,45,172426.89999999106,p,K,1746.0,175741.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
A Spoonful of Sugar ,4,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,1.072,46,175741.79999999702,q,S,1862.4000000059605,179178.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Endeavour ,2,What is the name of the ship that carried Captain Cook to Australia?  ,208,0.875,47,179178.89999999106,q,S,1660.800000011921,182216.39999999106,HRV,HRV_0025,2022-11-30 17:37:54
Ripe cranerries bounce when dropped on the ground,4,How do farmers test whether cranberries are ripe?,452,0.894,48,182216.39999999106,q,S,1940.6000000089407,185553.89999999106,HRV,HRV_0025,2022-11-30 17:37:54
Kidnapping and killing the Lindbergh baby,3,For what crime was Bruno Hauptmann executed in 1936?,41,1.215,49,185553.89999999106,q,S,1858.5,189130.59999999404,HRV,HRV_0025,2022-11-30 17:37:54
Russia,2,Which country has the most public libraries?  ,339,0.845,50,189130.59999999404,p,K,1787.1000000089407,192265.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
Bacon,4,"In Britain, what kind of meat comes in rashers?",397,1.165,51,192265.09999999404,q,S,1706.0,195639.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
The evacuation of Saigon,3,"""White Christmas"" playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",6,0.912,52,195639.29999999702,q,S,1765.2999999970198,198819.70000000298,HRV,HRV_0025,2022-11-30 17:37:54
Canadian Oil,1,What is canola an abbreviation for?,436,0.712,53,198819.70000000298,q,S,1665.0,201699.20000000298,HRV,HRV_0025,2022-11-30 17:37:54
Bruce Springsteen's Born in the USA ,5,What was the first CD pressed for commerical release in the U.S.?,282,1.689,54,201699.20000000298,q,S,2259.7999999970198,206150.79999999702,HRV,HRV_0025,2022-11-30 17:37:54
potein,5,"What nutrient comes from meat, eggs, and fish?",433,1.296,55,206150.79999999702,q,S,2159.7000000029802,210108.5,HRV,HRV_0025,2022-11-30 17:37:54
Hawaii,1,Where is the only royal palace in the United States? ,321,0.754,56,210108.5,q,S,1990.3999999910593,213356.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
On a Jell-O box,3,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?",411,1.402,57,213356.29999999702,q,S,2576.4000000059605,217838.09999999404,HRV,HRV_0025,2022-11-30 17:37:54
Avocados have twice the amount of potassium as bananas. ,5,Which fruit has more potassium than bananas?,455,1.626,58,217838.09999999404,q,S,1539.6000000089407,221506.29999999702,HRV,HRV_0025,2022-11-30 17:37:54
