Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Matches,3,John Walker invented what common household item having accidentally mixed potassium chlorate and antimony sulfide the previous year?,72,1.03,0,3222.0,q,S,3512.7000000476837,8271.100000143051,HRV,HRV_0077,2022-11-30 17:37:43
Bookkeeper,4,What is the only English word with three consecutive double letters?  ,209,0.778,1,8271.100000143051,q,S,4918.0,14478.600000143051,HRV,HRV_0077,2022-11-30 17:37:43
The dodo,4,"What is believed to have received its name from the Portuguese word for ""simpleton""? ",199,1.554,2,14478.700000047684,q,S,4320.5,20865.10000014305,HRV,HRV_0077,2022-11-30 17:37:43
Avocado,5,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,0.927,3,20865.400000095367,q,S,3517.5,25815.300000190735,HRV,HRV_0077,2022-11-30 17:37:43
Aluminum,7,Bauxite ore is mined so it can be processed into what metal?,25,1.206,4,25815.400000095367,q,S,3870.0999999046326,31399.5,HRV,HRV_0077,2022-11-30 17:37:43
Orca (Killer Whale) ,4,Which is the largest species of dolphin? ,343,1.272,5,31399.60000014305,q,S,2790.0,35969.300000190735,HRV,HRV_0077,2022-11-30 17:37:43
Westminster Kennel Club dog show ,3,What is the second oldest continuously held American sporting event?  ,214,0.66,6,35970.800000190735,q,S,4130.699999809265,41270.800000190735,HRV,HRV_0077,2022-11-30 17:37:43
Ciabatta,4,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,1.502,7,41270.800000190735,q,S,3574.5999999046326,46862.40000009537,HRV,HRV_0077,2022-11-30 17:37:43
Giant squid,5,Which animal can have eyes that are a foot in diameter? ,324,1.57,8,46862.40000009537,q,S,3280.7000000476837,52222.700000047684,HRV,HRV_0077,2022-11-30 17:37:43
Tuesday,4,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,43,1.37,9,52222.700000047684,q,S,4078.7000000476837,58183.40000009537,HRV,HRV_0077,2022-11-30 17:37:43
Francisco Goya,2,"After a fever took his hearing, who painted his bleak ""Black Paintings"" in a house called Quinta del Sordo, Spanish for ""House of the Deaf Man""?",15,1.279,10,58183.800000190735,q,S,4615.599999904633,64591.5,HRV,HRV_0077,2022-11-30 17:37:43
Holy Roman Emperor Henry IV ,1,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,365,1.993,11,64591.60000014305,q,S,5757.899999856949,72854.0,HRV,HRV_0077,2022-11-30 17:37:43
"Cle(a)veland, Ohio",1,The name of which city permanently lost its first 'a' when the first issue of a newspaper was published in 1831 and they had to shorten it to fit on the paper's masthead?,102,0.872,12,72854.0,q,S,4704.800000190735,78982.30000019073,HRV,HRV_0077,2022-11-30 17:37:43
Ampersand (&),3,"What began as a ligature of the letters ""e"" and ""t""?",144,1.911,13,78982.40000009537,q,S,5391.700000047684,86790.5,HRV,HRV_0077,2022-11-30 17:37:43
AstroTurf ,3,"What was originally sold in 1965 under the name ""Chemgrass""?  ",277,0.526,14,86790.60000014305,q,S,2928.5999999046326,90750.80000019073,HRV,HRV_0077,2022-11-30 17:37:43
Liberia,2,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",27,1.775,15,90750.80000019073,q,S,4526.5,97557.70000004768,HRV,HRV_0077,2022-11-30 17:37:43
"The code is ""SUX"" ",4,Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?,392,1.631,16,97557.80000019073,q,S,4705.299999952316,104402.0,HRV,HRV_0077,2022-11-30 17:37:43
Bruce Springsteen's Born in the USA ,6,What was the first CD pressed for commerical release in the U.S.?,282,1.113,17,104402.0,q,S,3683.100000143051,109711.0,HRV,HRV_0077,2022-11-30 17:37:43
Stratosphere,5,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",64,1.526,18,109711.0,q,S,4183.5,115926.90000009537,HRV,HRV_0077,2022-11-30 17:37:43
Silver,3,What metal was found in Nevada's famed Comstock Lode?  ,230,1.254,19,115927.0,,,,125437.60000014305,HRV,HRV_0077,2022-11-30 17:37:43
Hong Kong ,1,What city's harbor is overlooked by Victoria Peak? ,185,1.122,20,125437.60000014305,q,S,3137.0,130207.10000014305,HRV,HRV_0077,2022-11-30 17:37:43
Gabriele Falloppio ,6,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,1.847,21,130207.10000014305,q,S,2830.5999999046326,135390.80000019073,HRV,HRV_0077,2022-11-30 17:37:43
Tim McGraw,3,"At age 11, who accidentally discovered the true identity of his baseball pitcher father while searching his mother's closet for hidden Christmas presents? ",24,1.644,22,135390.80000019073,q,S,5753.399999856949,143301.80000019073,HRV,HRV_0077,2022-11-30 17:37:43
Echinoderms,7,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",85,0.588,23,143301.90000009537,q,S,5480.299999952316,149878.5,HRV,HRV_0077,2022-11-30 17:37:43
The bishop,6,Which chess piece was originally called 'the elephant'? ,334,1.337,24,149878.5,q,S,3641.800000190735,155375.10000014305,HRV,HRV_0077,2022-11-30 17:37:43
PayPal,7,YouTube.com is the brainchild of three former employees of what other major website? ,396,1.878,25,155375.10000014305,q,S,3710.7000000476837,161470.60000014305,HRV,HRV_0077,2022-11-30 17:37:43
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",3,Cooking which food requires over two years of training?,461,1.637,26,161470.70000004768,q,S,4752.200000047684,168366.20000004768,HRV,HRV_0077,2022-11-30 17:37:43
Albert Einstein,3,Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ,361,1.151,27,168366.20000004768,q,S,4870.200000047684,174895.10000014305,HRV,HRV_0077,2022-11-30 17:37:43
