Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
The Atlas,3,"The U.S.'s first successful ICBM was what rocket named for a Titan of Greek myth, later used to launch John Glenn into orbit?",107,0.66,0,2187.2000000476837,q,S,6171.699999809265,9536.700000047684,HRV,HRV_0250,2022-11-30 19:34:45
Smurfette,4,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.801,1,9537.099999904633,p,K,4325.799999952316,15178.899999856949,HRV,HRV_0250,2022-11-30 19:34:45
Black,7,What color lipstick did silent movie stars wear?  ,151,0.896,2,15178.899999856949,p,K,3627.9000000953674,20225.39999985695,HRV,HRV_0250,2022-11-30 19:34:45
Catapult ,1,What artillery weapon was launched upon the world in 400 B.C.?  ,140,1.834,3,20225.39999985695,q,S,5237.5,27822.5,HRV,HRV_0250,2022-11-30 19:34:45
Rechargeable batteries,2,"Three quarters of the cadmium mined annually is used, with nickel, to make what household items?",117,1.112,4,27822.5,q,S,6968.0,36427.89999985695,HRV,HRV_0250,2022-11-30 19:34:45
Espresso,5,The Italian government regulates the price of what beverage?,399,1.715,5,36427.89999985695,p,K,4410.800000190735,43071.89999985695,HRV,HRV_0250,2022-11-30 19:34:45
James Brown,5,"When asked to define ""cool,"" what two words did James Brown use? ",312,1.212,6,43072.0,p,K,4774.700000047684,49571.59999990463,HRV,HRV_0250,2022-11-30 19:34:45
Bono ,6,What singer took his stage name from a Dublin hearing aid billboard?  ,257,1.754,7,49571.700000047684,q,S,4595.399999856949,56452.39999985695,HRV,HRV_0250,2022-11-30 19:34:45
Dragees,6,"What are the sugared almonds, traditionally thrown over the bride and groom at a wedding, called?",430,1.795,8,56452.39999985695,p,K,5442.300000190735,64214.799999952316,HRV,HRV_0250,2022-11-30 19:34:45
Ripe cranerries bounce when dropped on the ground,4,How do farmers test whether cranberries are ripe?,452,1.898,9,64215.0,p,K,3504.0,70138.39999985695,HRV,HRV_0250,2022-11-30 19:34:45
George Washington,2,Who is pictured on a US Purple Heart medal? ,368,1.907,10,70138.39999985695,p,K,3052.300000190735,75630.39999985695,HRV,HRV_0250,2022-11-30 19:34:45
Cayenne pepper ,3,What spice is named for the capital of French Guiana? ,409,0.881,11,75630.39999985695,q,S,4680.5,81709.09999990463,HRV,HRV_0250,2022-11-30 19:34:45
Bling bling ,6,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,1.892,12,81709.20000004768,p,K,6873.399999856949,90984.89999985695,HRV,HRV_0250,2022-11-30 19:34:45
Sapphire,3,What type of stone is referred to as the Star of India?  ,270,1.408,13,90984.89999985695,q,S,3854.0,96770.39999985695,HRV,HRV_0250,2022-11-30 19:34:45
Montenegro,4,What European country is named for the dark-looking Dinaric Alps? ,173,1.999,14,96770.39999985695,q,S,4116.200000047684,103400.0,HRV,HRV_0250,2022-11-30 19:34:45
Ciabatta,6,"What sandwich bread, because of its shape, takes its name from the Italian for ""carpet slipper""? ",406,1.785,15,103400.09999990463,q,S,7102.700000047684,112800.5,HRV,HRV_0250,2022-11-30 19:34:45
Gilbert Van Camp ,6,What Indianapolis grocer made his name by selling canned pork and beans to U.S. troops during the Civil War?,187,1.845,16,112800.5,p,K,4246.099999904633,119411.59999990463,HRV,HRV_0250,2022-11-30 19:34:45
Sic semper tyrannis ,1,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.861,17,119411.70000004768,p,K,4371.299999952316,126182.20000004768,HRV,HRV_0250,2022-11-30 19:34:45
Butterfly,4,The Admiral is which type of insect? ,89,0.879,18,126182.20000004768,q,S,4096.399999856949,131672.79999995232,HRV,HRV_0250,2022-11-30 19:34:45
Dark Side of the Moon,6,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,129,0.57,19,131672.79999995232,q,S,3054.0,135818.09999990463,HRV,HRV_0250,2022-11-30 19:34:45
Two of the seven cities of gold,7,What are Quivira and Cibola?  ,136,1.365,20,135818.09999990463,q,S,2188.7000000476837,139896.70000004768,HRV,HRV_0250,2022-11-30 19:34:45
a spit,4,"If something is described as rotisserie, what has it been cooked on?",428,1.742,21,139896.70000004768,p,K,6558.199999809265,148726.09999990463,HRV,HRV_0250,2022-11-30 19:34:45
Ginseng ,5,"What plant takes its name for the Chinese words for ""man root""? ",245,0.665,22,148726.09999990463,q,S,4960.600000143051,154865.79999995232,HRV,HRV_0250,2022-11-30 19:34:45
Library of Congress,6,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,0.574,23,154865.79999995232,q,S,4245.0,160211.09999990463,HRV,HRV_0250,2022-11-30 19:34:45
Bruce Springsteen's Born in the USA ,3,What was the first CD pressed for commerical release in the U.S.?,282,1.01,24,160211.09999990463,q,S,4515.5,166272.0,HRV,HRV_0250,2022-11-30 19:34:45
The Mona Lisa,1,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.488,25,166272.0,q,S,4150.799999952316,172433.59999990463,HRV,HRV_0250,2022-11-30 19:34:45
Paper,6,"What invention should make Ts'ai Lun, a second-century inventor, a household name? ",191,0.562,26,172433.59999990463,q,S,1797.0,175310.29999995232,HRV,HRV_0250,2022-11-30 19:34:45
Tea leaves,6,Tasseomancy is a method of fortune telling that primarily uses what? ,418,1.359,27,175310.29999995232,q,S,4888.400000095367,182072.09999990463,HRV,HRV_0250,2022-11-30 19:34:45
