Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
The Big Bang,2,"Arno Penzias and Robert Wilson shared a Nobel Prize for accidentally discovering ""CMB,"" leftover radiation from what?",22,1.345,0,2558.5,q,S,1723.1000000238419,6133.0,HRV,HRV_0008,2022-11-30 17:44:52
The Atlas,5,"The U.S.'s first successful ICBM was what rocket named for a Titan of Greek myth, later used to launch John Glenn into orbit?",107,1.036,1,6133.200000047684,q,S,5453.200000047684,13127.400000095367,HRV,HRV_0008,2022-11-30 17:44:52
Theodore Roosevelt ,3,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",178,1.255,2,13127.5,q,S,3746.3000000715256,18634.900000095367,HRV,HRV_0008,2022-11-30 17:44:52
The World Almanac and Book of Facts,5,What reference classic is still named for the defunct New York newspaper that first published it in 1868?,250,0.873,3,18635.0,q,S,7364.5,27379.0,HRV,HRV_0008,2022-11-30 17:44:52
Toledo,5,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",110,1.658,4,27379.100000023842,q,S,4274.800000071526,33817.90000009537,HRV,HRV_0008,2022-11-30 17:44:52
As Good As It Gets ,4,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,1.56,5,33817.90000009537,q,S,3343.1999999284744,39228.0,HRV,HRV_0008,2022-11-30 17:44:52
Sweden,2,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,1.294,6,39228.200000047684,q,S,4717.700000047684,45745.300000071526,HRV,HRV_0008,2022-11-30 17:44:52
The Leek ,5,"What bulb vegetable is traditionally worn on Saint David's Day, as it's a national symbol of Wales?",145,1.306,7,45745.300000071526,q,S,2268.399999976158,49827.800000071526,HRV,HRV_0008,2022-11-30 17:44:52
Ear ,7,"The pinna is the outer, visible part of what?",103,1.56,8,49828.0,q,S,3522.3000000715256,55417.300000071526,HRV,HRV_0008,2022-11-30 17:44:52
Spiro Agnew ,6,"What vice president referred to his critics as the ""nattering nabobs of negativism""? ",274,1.558,9,55417.40000009537,p,K,4279.5,61760.700000047684,HRV,HRV_0008,2022-11-30 17:44:52
Albert Einstein,3,Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ,361,0.555,10,61760.800000071526,p,K,7220.0,70041.5,HRV,HRV_0008,2022-11-30 17:44:52
Prussian Blue ,2,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,160,1.171,11,70041.60000002384,q,S,4243.600000023842,75963.0,HRV,HRV_0008,2022-11-30 17:44:52
the skin and bones of animals,7,What is gelatin made from?,445,1.537,12,75963.10000002384,q,S,1801.3999999761581,79806.40000009537,HRV,HRV_0008,2022-11-30 17:44:52
Charles Babbage ,1,"What inventor of the Difference Engine once baked himself in an oven for five minutes, ""to see what would happen""?",192,1.411,13,79806.40000009537,q,S,1994.7999999523163,83718.0,HRV,HRV_0008,2022-11-30 17:44:52
Kidnapping and killing the Lindbergh baby,1,For what crime was Bruno Hauptmann executed in 1936?,41,0.893,14,83718.0,q,S,2783.7000000476837,87902.5,HRV,HRV_0008,2022-11-30 17:44:52
Tears,7,"At 6-8 weeks, babies start producing what? ",23,1.409,15,87902.60000002384,q,S,3525.0,93342.80000007153,HRV,HRV_0008,2022-11-30 17:44:52
Bright red,6,Vitamin A is largely available in natural food sources with which colour?,448,1.377,16,93342.90000009537,q,S,2185.399999976158,97409.90000009537,HRV,HRV_0008,2022-11-30 17:44:52
"the Red Hot Chili Peppers, followed closely by Meatloaf",2,Some bands share a name with a food. Which band named after a foodstuff has sold the most records?,439,1.352,17,97409.90000009537,,,,106911.70000004768,HRV,HRV_0008,2022-11-30 17:44:52
It's stamped on the coin's edge.,4,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.231,18,106911.80000007153,q,S,1847.6000000238419,110496.90000009537,HRV,HRV_0008,2022-11-30 17:44:52
