Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
The bishop,7,Which chess piece was originally called 'the elephant'? ,334,1.172,0,9280.0,q,S,3083.5,14070.599999904633,HRV,HRV_0027,2022-11-30 17:34:56
"Portland, Oregon",2,What city at the intersection of I-5 and I-84 is home to America's most courteous drivers according to a 2007 study? ,146,0.888,1,14070.700000047684,q,S,3139.899999856949,18617.5,HRV,HRV_0027,2022-11-30 17:34:56
Utah,2,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ",273,1.968,2,18617.5,q,S,3361.4000000953674,24469.0,HRV,HRV_0027,2022-11-30 17:34:56
Russia,2,Which country has the most public libraries?  ,339,1.686,3,24469.0,q,S,2325.0999999046326,28995.0,HRV,HRV_0027,2022-11-30 17:34:56
Buck,5,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ",305,1.533,4,28995.099999904633,q,S,2935.0,33975.299999952316,HRV,HRV_0027,2022-11-30 17:34:56
Cygnet ,3,What is the name given to a young swan? ,207,1.616,5,33975.299999952316,q,S,2915.7999999523163,39043.59999990463,HRV,HRV_0027,2022-11-30 17:34:56
A Spoonful of Sugar ,3,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,1.424,6,39043.700000047684,q,S,3030.7000000476837,44019.0,HRV,HRV_0027,2022-11-30 17:34:56
James Buchanan ,6,Who was the only U.S. president never to be married?,383,1.18,7,44019.0,q,S,2582.0999999046326,48317.59999990463,HRV,HRV_0027,2022-11-30 17:34:56
pastry,2,Choux and filo are two types of what food product?,446,1.489,8,48317.59999990463,q,S,2413.4000000953674,52750.299999952316,HRV,HRV_0027,2022-11-30 17:34:56
Avocados have twice the amount of potassium as bananas. ,1,Which fruit has more potassium than bananas?,455,1.229,9,52750.299999952316,q,S,1738.7999999523163,56233.5,HRV,HRV_0027,2022-11-30 17:34:56
Abraham Lincoln,6,Who was the only U.S. president to also hold a patent for an invention?,384,0.995,10,56233.59999990463,q,S,2449.5,60217.40000009537,HRV,HRV_0027,2022-11-30 17:34:56
