trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,379,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,OutKast,Know,NaN,HRV,HRV_0184,2022-11-30 18:36:23
1.0,437,Where were French fries invented?,Belgium,Know,NaN,HRV,HRV_0184,2022-11-30 18:36:23
2.0,166,"What doctor, whose life was fictionalized in a 1998 film, founded the Gesundheit! Institute and named his oldest son ""Atomic Zagnut""?",Patch Addams ,66,65,HRV,HRV_0184,2022-11-30 18:36:23
3.0,241,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,60,45,HRV,HRV_0184,2022-11-30 18:36:23
4.0,302,What's the astronomical term for three celestial bodies aligning?   ,Syzygy,52,56,HRV,HRV_0184,2022-11-30 18:36:23
5.0,421,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",Mountain Dew,64,66,HRV,HRV_0184,2022-11-30 18:36:23
6.0,27,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",Liberia,80,51,HRV,HRV_0184,2022-11-30 18:36:23
7.0,416,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",Coca-Cola,53,70,HRV,HRV_0184,2022-11-30 18:36:23
8.0,61,"In what country did the domesticated ""potbellied pig"" originate?",Vietnam,59,63,HRV,HRV_0184,2022-11-30 18:36:23
9.0,52,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",Smoke,64,64,HRV,HRV_0184,2022-11-30 18:36:23
