Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,C_AnswerPresent,C_WorthPresent,C_Worth,C_Worth_rt,exp,subjectId,date
Snoopy's,7,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,0.749,0,2220.5999999046326,q,S,7605.100000143051,11103.900000095367,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Hippopotamus ,1,Which wild mammal in Africa has killed the highest number of people? ,358,1.305,1,11104.0,t,W,9393.900000095367,31348.299999952316,23024.900000095367,27038.099999904633,1,2488.9000000953674,HRV,HRV_0044,2022-11-30 17:47:37
Choking on food,6,"Each year, approximately 125 people die of what? ",417,1.142,2,31348.400000095367,q,S,5888.799999952316,38889.40000009537,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Bruce Springsteen's Born in the USA ,7,What was the first CD pressed for commerical release in the U.S.?,282,1.118,3,38889.40000009537,q,S,3197.2999999523163,43729.59999990463,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Chitty Chitty Bang Bang ,7,What was the only children's story ever published by James Bond creator Ian Fleming? ,292,1.636,4,43729.59999990463,q,S,6450.800000190735,52334.799999952316,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Bacon,1,"In Britain, what kind of meat comes in rashers?",397,1.227,5,52334.90000009537,t,W,4911.0,66657.29999995232,59782.299999952316,63799.200000047684,5,1109.0999999046326,HRV,HRV_0044,2022-11-30 17:47:37
a spit,2,"If something is described as rotisserie, what has it been cooked on?",428,1.526,6,66657.29999995232,,,,76178.29999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
"the white flesh that houses the seeds, known as the placenta",5,What is the hottest part of a chili?,432,1.788,7,76178.29999995232,q,S,2563.0,81047.09999990463,,,,,HRV,HRV_0044,2022-11-30 17:47:37
A castrated rooster,2,What is a capon?  ,193,0.771,8,81047.09999990463,q,S,2658.4000000953674,84999.5,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Sri Lanka,7,Ninety percent of the world's true cinnamon comes from what island nation? ,74,0.522,9,84999.59999990463,q,S,3193.0,89223.29999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
A sneeze,3,The air expelled from what can travel at 100 mph?,90,1.624,10,89223.40000009537,q,S,3303.899999856949,94669.40000009537,,,,,HRV,HRV_0044,2022-11-30 17:47:37
James Brown,7,"When asked to define ""cool,"" what two words did James Brown use? ",312,1.237,11,94669.40000009537,q,S,2898.7999999523163,99323.59999990463,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Cygnet ,3,What is the name given to a young swan? ,207,1.584,12,99323.59999990463,q,S,2065.9000000953674,103490.59999990463,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Teeth,4,"One in every 2,000 babies is born with what? ",77,0.691,13,103490.59999990463,q,S,3490.9000000953674,108196.70000004768,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Koala,7,"What animal, which eighteenth century settlers called a ""native bear"" has two opposable thumbs on each hand?",134,0.787,14,108196.70000004768,q,S,3207.5,112720.29999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Gecko,2,What is the only type of lizard that has a voice? ,213,1.787,15,112720.29999995232,t,W,2834.9000000953674,125269.5,118085.40000009537,122103.90000009537,5,846.0,HRV,HRV_0044,2022-11-30 17:47:37
Rooster,2,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,268,1.09,16,125269.59999990463,q,S,2409.2000000476837,129291.70000004768,,,,,HRV,HRV_0044,2022-11-30 17:47:37
School buses were painted yellow,7,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,1.362,17,129291.79999995232,q,S,1785.4000000953674,132959.20000004768,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Mae West,4,"Because her name became a slang term for a life preserver, who is the only actress whose name is an entry in Merriam-Webster's?",26,1.761,18,132959.20000004768,q,S,1878.2999999523163,137105.40000009537,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Air bags,4,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",84,0.977,19,137105.5,q,S,1621.5999999046326,140241.0,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Germany,3,Which European country was the first to produce decaffeinated coffee? ,412,1.209,20,140241.0,q,S,2053.2999999523163,144037.70000004768,,,,,HRV,HRV_0044,2022-11-30 17:47:37
coca-cola,5,Which famous soft drink was invented in 1892?,425,1.136,21,144037.70000004768,q,S,1752.2999999523163,147456.70000004768,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Ginseng ,3,"What plant takes its name for the Chinese words for ""man root""? ",245,1.897,22,147456.70000004768,q,S,1802.0999999046326,151674.59999990463,,,,,HRV,HRV_0044,2022-11-30 17:47:37
The Hardy Boys ,2,"Who solves crimes in Bayport, located on Barmet Bay? ",374,0.636,23,151674.59999990463,q,S,1654.7000000476837,154474.5,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Montenegro,2,What European country is named for the dark-looking Dinaric Alps? ,173,0.593,24,154474.5,t,W,1674.0,164470.09999990463,158671.5,162690.5,1,660.5999999046326,HRV,HRV_0044,2022-11-30 17:47:37
cheese ,7,What item of food holds the world record for being the most stolen item of food in the world?,444,1.456,25,164470.20000004768,q,S,2749.899999856949,169197.79999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
Thomas Hardy,2,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",116,1.459,26,169197.79999995232,q,S,2102.7000000476837,173284.40000009537,,,,,HRV,HRV_0044,2022-11-30 17:47:37
The bishop,5,Which chess piece was originally called 'the elephant'? ,334,1.673,27,173284.40000009537,q,S,2844.899999856949,178325.79999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
The paper clip,5,"""Gem"" is the trade name for the most common, three-loop design of what?",4,1.95,28,178325.79999995232,q,S,2425.2000000476837,183231.90000009537,,,,,HRV,HRV_0044,2022-11-30 17:47:37
American Beauty,5,What Oscar-winning Best Picture is named for a type of rose? ,240,1.712,29,183231.90000009537,q,S,2828.0999999046326,188299.79999995232,,,,,HRV,HRV_0044,2022-11-30 17:47:37
