Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Luge,6,What sports term is the shortest word ever to decide the National Spelling Bee?   ,261,1.76,0,1895.0,q,S,5226.900000095367,9413.400000095367,HRV,HRV_0219,2022-11-30 18:43:14
Graham Greene,7,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",332,1.183,1,9413.5,q,S,3806.7000000476837,14919.200000047684,HRV,HRV_0219,2022-11-30 18:43:14
It's stamped on the coin's edge.,2,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",215,1.953,2,14919.299999952316,p,K,4219.5,21616.400000095367,HRV,HRV_0219,2022-11-30 18:43:14
All in the Family ,5,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ",311,1.677,3,21616.400000095367,q,S,4253.799999952316,28071.60000014305,HRV,HRV_0219,2022-11-30 18:43:14
The sky,3,The Linke Scale is used to measure the blueness of what?,101,1.152,4,28071.60000014305,q,S,3964.699999809265,33701.0,HRV,HRV_0219,2022-11-30 18:43:14
Delaware,3,"Excepting Alaska and Louisiana, what US state is divided into the fewest counties, with only three?",38,1.217,5,33701.0,p,K,5442.100000143051,40895.60000014305,HRV,HRV_0219,2022-11-30 18:43:14
A Cheeta born in 1932,2,Who is the world's oldest (non-human) primate on record?  ,369,1.256,6,40895.700000047684,q,S,4005.7000000476837,46682.0,HRV,HRV_0219,2022-11-30 18:43:14
The old-fashioned,6,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.061,7,46682.0,q,S,4062.0,52342.5,HRV,HRV_0219,2022-11-30 18:43:14
Cell,1,Robert Hooke coined what scientific term after looking at a piece of cork under a microscope?,81,1.471,8,52342.60000014305,q,S,5040.199999809265,59380.0,HRV,HRV_0219,2022-11-30 18:43:14
Great Britain,6,"Of the world's seven most populous islands, what's the only one not in Asia? ",76,1.002,9,59380.0,q,S,6317.799999952316,67230.79999995232,HRV,HRV_0219,2022-11-30 18:43:14
Thrust,2,What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?,265,0.635,10,67230.79999995232,q,S,6897.5,75279.5,HRV,HRV_0219,2022-11-30 18:43:14
The Netherlands,4,In 1568 the Catholic Church sentenced the entire population of which nation to death as heretics?,47,0.675,11,75279.60000014305,q,S,6499.599999904633,82984.40000009537,HRV,HRV_0219,2022-11-30 18:43:14
Blue,2,Lobster blood is what color?,73,1.621,12,82984.5,p,K,5693.200000047684,90818.40000009537,HRV,HRV_0219,2022-11-30 18:43:14
Germany,7,Which European country was the first to produce decaffeinated coffee? ,412,0.992,13,90818.40000009537,q,S,4210.0,96541.40000009537,HRV,HRV_0219,2022-11-30 18:43:14
Museum of Modern Art in NYC ,5,"Which museum hung Matisse's ""Le Bateau"" upsidedown for more than a month, until an art student noticed the error?",348,1.48,14,96541.40000009537,q,S,6821.5,105361.40000009537,HRV,HRV_0219,2022-11-30 18:43:14
A paper clip,5,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",49,0.752,15,105361.5,q,S,6829.299999952316,113477.70000004768,HRV,HRV_0219,2022-11-30 18:43:14
Tim McGraw,3,"At age 11, who accidentally discovered the true identity of his baseball pitcher father while searching his mother's closet for hidden Christmas presents? ",24,1.445,16,113477.70000004768,q,S,6819.099999904633,122261.29999995232,HRV,HRV_0219,2022-11-30 18:43:14
Adlai Stevenson,7,Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ,375,0.567,17,122261.29999995232,p,K,4870.100000143051,128234.60000014305,HRV,HRV_0219,2022-11-30 18:43:14
Czechoslovakia,5,Shirley Temple Black was the U.S. ambassador to what nation at the time of its 1989 revolution?,83,0.829,18,128234.60000014305,q,S,6687.5,136277.0,HRV,HRV_0219,2022-11-30 18:43:14
Adding olive juice,5,What turns a plain martini into a dirty martini?,440,1.029,19,136277.0,q,S,4567.799999952316,142381.0,HRV,HRV_0219,2022-11-30 18:43:14
The paper clip,1,"""Gem"" is the trade name for the most common, three-loop design of what?",4,1.576,20,142381.0,q,S,5518.400000095367,149997.29999995232,HRV,HRV_0219,2022-11-30 18:43:14
Kansas City ,7,The first suburban shopping center in the U.S. was established in what city?,99,0.798,21,149997.29999995232,q,S,5921.700000047684,157258.5,HRV,HRV_0219,2022-11-30 18:43:14
