Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Peanuts ,3,What snack food is an ingredient in the explosive dynamite?  ,408,0.924,0,2572.7999999523163,q,S,4707.300000071526,8711.700000047684,HRV,HRV_0070,2022-11-30 17:50:08
Mouse,3,What is the most common mammal in the U.S.? ,205,1.244,1,8711.799999952316,q,S,3024.600000023842,13490.5,HRV,HRV_0070,2022-11-30 17:50:08
Sunrise or sunset,5,"When is the optical phenomenon called a ""green flash"" or ""green ray"" visible?  ",313,1.904,2,13490.5,q,S,2449.2000000476837,18352.700000047684,HRV,HRV_0070,2022-11-30 17:50:08
Paris,6,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",148,1.651,3,18352.799999952316,q,S,3125.0,23635.5,HRV,HRV_0070,2022-11-30 17:50:08
chickpeas,6,What is used to make hummus?,424,0.789,4,23635.5,p,K,2819.2999999523163,27752.5,HRV,HRV_0070,2022-11-30 17:50:08
Geyser,7,What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ,171,1.782,5,27752.600000023842,q,S,3204.5,33248.5,HRV,HRV_0070,2022-11-30 17:50:08
Fiber is the gut bacteria's preferred fuel source. ,4,What food is most beneficial for your gut bacteria?,458,1.498,6,33248.60000002384,p,K,3525.2999999523163,38782.700000047684,HRV,HRV_0070,2022-11-30 17:50:08
Habanero,5,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,1.709,7,38782.799999952316,p,K,4573.900000095367,45575.0,HRV,HRV_0070,2022-11-30 17:50:08
the skin and bones of animals,7,What is gelatin made from?,445,1.286,8,45575.0,p,K,2658.399999976158,50029.0,HRV,HRV_0070,2022-11-30 17:50:08
Oliver!,6,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,306,1.554,9,50029.10000002384,q,S,2745.5,54838.200000047684,HRV,HRV_0070,2022-11-30 17:50:08
Albert Einstein,4,Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ,361,1.623,10,54838.200000047684,q,S,2429.899999976158,59399.700000047684,HRV,HRV_0070,2022-11-30 17:50:08
Yellow,1,What color is insect blood? ,150,0.6,11,59399.700000047684,q,S,2677.0,63186.0,HRV,HRV_0070,2022-11-30 17:50:08
PayPal,6,YouTube.com is the brainchild of three former employees of what other major website? ,396,1.505,12,63186.0,p,K,1879.6000000238419,67080.70000004768,HRV,HRV_0070,2022-11-30 17:50:08
Giant squid,3,Which animal can have eyes that are a foot in diameter? ,324,1.169,13,67080.70000004768,q,S,1673.2999999523163,70432.39999997616,HRV,HRV_0070,2022-11-30 17:50:08
"the white flesh that houses the seeds, known as the placenta",2,What is the hottest part of a chili?,432,1.086,14,70432.39999997616,p,K,3031.5,75059.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
The old-fashioned,2,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.626,15,75059.39999997616,,,,84561.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
The Chrysler Building ,4,What skyscraper's exterior ornaments include radiator caps on the thirty-first floor and hood ornament eagles on the sixty-first floor?,258,0.551,16,84561.60000002384,q,S,1504.3999999761581,87126.0,HRV,HRV_0070,2022-11-30 17:50:08
The I Ching,6,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?",80,1.992,17,87126.10000002384,q,S,2221.2999999523163,91848.10000002384,HRV,HRV_0070,2022-11-30 17:50:08
The crust and the mantle,7,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,1.553,18,91848.10000002384,q,S,1770.0,95680.20000004768,HRV,HRV_0070,2022-11-30 17:50:08
Columbus Circle ,1,What Manhattan intersection was America's first traffic circle?,228,1.924,19,95680.20000004768,q,S,2365.1999999284744,100476.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
As Good As It Gets ,1,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,0.636,20,100476.60000002384,q,S,2038.8999999761581,103660.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
Brigham Young University,7,What is the most sober school according to The Princeton Review? ,206,0.611,21,103660.39999997616,q,S,2000.8000000715256,106782.10000002384,HRV,HRV_0070,2022-11-30 17:50:08
Choking on food,1,"Each year, approximately 125 people die of what? ",417,1.803,22,106782.20000004768,q,S,1753.6999999284744,110848.5,HRV,HRV_0070,2022-11-30 17:50:08
Michael Dell,4,What founder of PCs Limited went on to become the youngest Fortune 500 CEO in history?,180,1.225,23,110848.5,q,S,2042.2999999523163,114625.0,HRV,HRV_0070,2022-11-30 17:50:08
Belgium,5,Where were French fries invented?,437,1.63,24,114625.10000002384,p,K,1723.6000000238419,118488.5,HRV,HRV_0070,2022-11-30 17:50:08
OutKast,2,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,379,1.594,25,118488.5,q,S,1676.6000000238419,122268.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
Library of Congress,4,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,1.491,26,122268.70000004768,q,S,2446.7999999523163,126715.39999997616,HRV,HRV_0070,2022-11-30 17:50:08
The popsicle,2,Which popular treat was invented by an 11-year-old in California? ,413,1.24,27,126715.39999997616,q,S,1703.2000000476837,130168.0,HRV,HRV_0070,2022-11-30 17:50:08
Cygnet ,5,What is the name given to a young swan? ,207,0.774,28,130168.0,q,S,1880.3999999761581,133332.20000004768,HRV,HRV_0070,2022-11-30 17:50:08
Bhutan,2,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.883,29,133332.20000004768,q,S,2170.5,137894.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
Avocados have twice the amount of potassium as bananas. ,6,Which fruit has more potassium than bananas?,455,1.204,30,137894.39999997616,q,S,1749.8999999761581,141357.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
Woodrow Wilson,7,Which U.S. president's home was named Shadow Lawn?,356,1.992,31,141357.29999995232,q,S,1586.6000000238419,145442.79999995232,HRV,HRV_0070,2022-11-30 17:50:08
A Cheeta born in 1932,6,Who is the world's oldest (non-human) primate on record?  ,369,1.805,32,145442.79999995232,q,S,1832.2000000476837,149589.89999997616,HRV,HRV_0070,2022-11-30 17:50:08
Penny Marshall,5,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,1.292,33,149589.89999997616,q,S,1814.8000000715256,153204.79999995232,HRV,HRV_0070,2022-11-30 17:50:08
Canadian Oil,6,What is canola an abbreviation for?,436,1.558,34,153204.79999995232,q,S,1823.5,157094.89999997616,HRV,HRV_0070,2022-11-30 17:50:08
George Orwell ,2,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?",388,1.72,35,157094.89999997616,q,S,1617.8000000715256,160941.10000002384,HRV,HRV_0070,2022-11-30 17:50:08
A mine shaft passage,5,What is an adit?  ,197,1.617,36,160941.10000002384,q,S,1555.0,164622.20000004768,HRV,HRV_0070,2022-11-30 17:50:08
Stratosphere,4,"In what layer of the Earth's atmosphere is Antarctica's famed ""ozone hole""? ",64,0.558,37,164622.29999995232,q,S,1691.8000000715256,167381.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
The budgerigar,1,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",244,1.211,38,167381.29999995232,q,S,2346.100000023842,171447.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
Shower curtain ,5,David Schmidt won the 2001 Ig Nobel Prize in Physics for discovering the horizontal vortex that makes what household item blow inward?,33,1.816,39,171447.29999995232,q,S,1971.1000000238419,175743.70000004768,HRV,HRV_0070,2022-11-30 17:50:08
State quarters ,1,What's been released five times a year from January 1999 to fall 2008?,300,1.253,40,175743.70000004768,q,S,2344.0,179848.70000004768,HRV,HRV_0070,2022-11-30 17:50:08
Pancreas,5,In what organ of the body would you find the islets of Langerhans and the duct of Wirsung? ,66,1.524,41,179848.70000004768,q,S,2297.0,184175.79999995232,HRV,HRV_0070,2022-11-30 17:50:08
The Mona Lisa,2,Pablo Picasso was one of the suspects questioned when what item was stolen in Paris in 1911? ,78,1.628,42,184175.89999997616,q,S,1708.6000000238419,188022.0,HRV,HRV_0070,2022-11-30 17:50:08
Bright red,7,Vitamin A is largely available in natural food sources with which colour?,448,1.439,43,188022.0,q,S,1867.5,191838.0,HRV,HRV_0070,2022-11-30 17:50:08
Nuclear Disarmament,7,"The famous ""peace symbol"" was designed to combine the semaphoe positions for N and D. What do the N and D stand for?",97,1.115,44,191838.0,q,S,1876.3999999761581,195338.79999995232,HRV,HRV_0070,2022-11-30 17:50:08
Coca-cola,2,What popular drink was first marketed as a brain tonic?,405,1.018,45,195338.79999995232,q,S,2386.3000000715256,199250.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
Francisco Goya,5,"After a fever took his hearing, who painted his bleak ""Black Paintings"" in a house called Quinta del Sordo, Spanish for ""House of the Deaf Man""?",15,1.759,46,199250.60000002384,q,S,2306.6999999284744,203825.5,HRV,HRV_0070,2022-11-30 17:50:08
Gabriele Falloppio ,7,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,1.274,47,203825.5,q,S,2532.7000000476837,208141.79999995232,HRV,HRV_0070,2022-11-30 17:50:08
Mung beans ,7,What kind of bean produces the Asian-style bean sprouts in the produce section of supermarkets? ,404,1.043,48,208141.79999995232,q,S,2157.0,211851.5,HRV,HRV_0070,2022-11-30 17:50:08
Blue,5,Lobster blood is what color?,73,1.535,49,211851.5,q,S,1738.3999999761581,215634.29999995232,HRV,HRV_0070,2022-11-30 17:50:08
Texas,6,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?",263,1.58,50,215634.39999997616,q,S,1673.3999999761581,219397.0,HRV,HRV_0070,2022-11-30 17:50:08
Nutmeg,7,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,1.276,51,219397.10000002384,q,S,1696.3999999761581,222878.39999997616,HRV,HRV_0070,2022-11-30 17:50:08
Ripe cranerries bounce when dropped on the ground,2,How do farmers test whether cranberries are ripe?,452,0.842,52,222878.39999997616,q,S,1796.8000000715256,226025.70000004768,HRV,HRV_0070,2022-11-30 17:50:08
Haddock,7,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,1.361,53,226025.70000004768,q,S,2486.2999999523163,230381.20000004768,HRV,HRV_0070,2022-11-30 17:50:08
Temple Prostitute,3,"Anciently, what was the job description of a ""hierodule""?",21,0.904,54,230381.20000004768,q,S,2243.5999999046326,234038.0,HRV,HRV_0070,2022-11-30 17:50:08
Snoopy's,5,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",387,1.203,55,234038.0,q,S,2013.1000000238419,237765.20000004768,HRV,HRV_0070,2022-11-30 17:50:08
Carbon,7,What element must be burned out of pig iron to make steel? ,170,1.612,56,237765.29999995232,q,S,1805.4000000953674,241692.0,HRV,HRV_0070,2022-11-30 17:50:08
The U.S. Air Force,5,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,161,1.344,57,241692.0,q,S,2166.2999999523163,245711.0,HRV,HRV_0070,2022-11-30 17:50:08
An otter,7,What animal lives in a holt? ,133,1.722,58,245711.0,q,S,1729.7999999523163,249672.70000004768,HRV,HRV_0070,2022-11-30 17:50:08
Gibralter,2,"Europe's only free-range monkeys are the Barbary apes, which live where?",37,1.972,59,249672.70000004768,q,S,1812.7999999523163,253966.0,HRV,HRV_0070,2022-11-30 17:50:08
Japan,1,Where is the longest suspension bridge? ,319,0.729,60,253966.29999995232,q,S,1873.3000000715256,257078.5,HRV,HRV_0070,2022-11-30 17:50:08
Grace Kelly ,5,What was the name of the American actress who was first to appear on a postage stamp?  ,288,1.164,61,257078.5,q,S,1707.2999999523163,260459.89999997616,HRV,HRV_0070,2022-11-30 17:50:08
Air bags,5,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",84,0.558,62,260459.89999997616,q,S,1987.2000000476837,263514.10000002384,HRV,HRV_0070,2022-11-30 17:50:08
Sapphire,6,What type of stone is referred to as the Star of India?  ,270,1.718,63,263514.10000002384,q,S,1946.1000000238419,267687.7999999523,HRV,HRV_0070,2022-11-30 17:50:08
Endeavour ,3,What is the name of the ship that carried Captain Cook to Australia?  ,208,1.262,64,267687.7999999523,q,S,1755.1000000238419,271213.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
Untethered space walk,3,Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?,31,1.589,65,271213.60000002384,q,S,1619.8999999761581,274931.5,HRV,HRV_0070,2022-11-30 17:50:08
Gary Busey,5,What actor campaigned against helmet laws until he was almost killed in a helmetless 1988 motorcycle accident?,127,1.894,66,274931.5,q,S,1918.2000000476837,279253.2999999523,HRV,HRV_0070,2022-11-30 17:50:08
Claudius,3,Which Roman emperor had a speech impediment?  ,351,1.568,67,279253.2999999523,q,S,1579.2000000476837,282909.2999999523,HRV,HRV_0070,2022-11-30 17:50:08
Adlai Stevenson,1,Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ,375,1.366,68,282909.2999999523,q,S,1606.1000000238419,286390.2999999523,HRV,HRV_0070,2022-11-30 17:50:08
a spit,2,"If something is described as rotisserie, what has it been cooked on?",428,0.781,69,286390.2999999523,p,K,2749.600000023842,290429.89999997616,HRV,HRV_0070,2022-11-30 17:50:08
The Chesapeake Bay,3,What bay is actually the United States's largest tidal estuary? ,141,1.584,70,290429.89999997616,q,S,1654.3999999761581,294176.2999999523,HRV,HRV_0070,2022-11-30 17:50:08
Poison-arrow frog,1,"Which animal's poison could kill up to 2,200 people? ",329,1.677,71,294176.2999999523,q,S,1819.7000000476837,298181.60000002384,HRV,HRV_0070,2022-11-30 17:50:08
8 Mile Road ,7,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",254,1.501,72,298181.60000002384,q,S,1933.6999999284744,302125.2999999523,HRV,HRV_0070,2022-11-30 17:50:08
