Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Coca-cola,7,What popular drink was first marketed as a brain tonic?,405,1.863,0,1827.3999998569489,q,S,2298.300000190735,6529.0,HRV,HRV_0147,2022-11-30 18:01:44
Untethered space walk,5,Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?,31,1.408,1,6529.0,q,S,2105.0,10566.399999856949,HRV,HRV_0147,2022-11-30 18:01:44
Smurfette,2,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.656,2,10566.399999856949,q,S,5179.100000143051,16934.0,HRV,HRV_0147,2022-11-30 18:01:44
James Brown,5,"When asked to define ""cool,"" what two words did James Brown use? ",312,0.537,3,16934.0,q,S,3730.7000000476837,21722.099999904633,HRV,HRV_0147,2022-11-30 18:01:44
Belgium,5,Where were French fries invented?,437,1.708,4,21722.200000047684,q,S,1676.0,25636.099999904633,HRV,HRV_0147,2022-11-30 18:01:44
Your blind spot,5,What's the more common name for the retinal scotoma caused by the optic nerve? ,303,0.772,5,25636.099999904633,q,S,2566.4000000953674,29497.299999952316,HRV,HRV_0147,2022-11-30 18:01:44
Orville Wright,6,Who was flying the plane in which the first US airplane fatality occurred? ,377,1.91,6,29497.299999952316,q,S,3007.5999999046326,34941.59999990463,HRV,HRV_0147,2022-11-30 18:01:44
The old-fashioned,1,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.352,7,34941.59999990463,q,S,1908.6000001430511,38731.39999985695,HRV,HRV_0147,2022-11-30 18:01:44
The Mini Cooper,7,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?",394,1.007,8,38731.5,q,S,6811.599999904633,47087.700000047684,HRV,HRV_0147,2022-11-30 18:01:44
Egypt,3,"In what country would you find the port of Rosetta, of Rosetta Stone fame?  ",63,1.593,9,47087.799999952316,p,K,6334.900000095367,55537.39999985695,HRV,HRV_0147,2022-11-30 18:01:44
Pride and Prejudice,4,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,0.549,10,55537.5,q,S,2293.2000000476837,58904.39999985695,HRV,HRV_0147,2022-11-30 18:01:44
Woodrow Wilson,6,Which U.S. president's home was named Shadow Lawn?,356,1.096,11,58904.39999985695,q,S,3278.100000143051,63808.5,HRV,HRV_0147,2022-11-30 18:01:44
Chicago,5,What city has the only drive-thru post office in the world? ,147,1.518,12,63808.5,q,S,2761.5,68611.29999995232,HRV,HRV_0147,2022-11-30 18:01:44
Hey Jude,5,What Beatles song lasted the longest on the American charts? ,143,1.147,13,68611.29999995232,q,S,1765.4000000953674,72045.5,HRV,HRV_0147,2022-11-30 18:01:44
South America,2,The electric eel is native only to what continent?,96,0.69,14,72045.59999990463,q,S,1932.5,75196.39999985695,HRV,HRV_0147,2022-11-30 18:01:44
Gerald Ford ,4,What president was shot while walking to California Governor Jerry Brown's office?  ,247,0.671,15,75196.39999985695,q,S,5293.900000095367,81681.79999995232,HRV,HRV_0147,2022-11-30 18:01:44
