Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Criss-Cross ,6,What was the game of Scrabble originally called? ,286,1.018,0,3832.0999999999767,p,K,5176.5,10536.899999999907,HRV,HRV_0104,2022-11-30 17:59:44
Lou Gehrig,7,"In 1934, five years before his retirement, who became the first athlete to appear on a Wheaties box? ",53,0.997,1,10537.0,p,K,2001.8999999999069,14048.199999999953,HRV,HRV_0104,2022-11-30 17:59:44
Eisenhower ,7,Who was president when the first U.S. presidential news conference was filmed for TV?,378,1.397,2,14048.199999999953,p,K,2183.0,18136.5,HRV,HRV_0104,2022-11-30 17:59:44
popscicle,6,What food was invented by an 11 year old in 1905?,450,1.793,3,18136.599999999977,q,S,2629.6999999999534,23072.29999999993,HRV,HRV_0104,2022-11-30 17:59:44
The Galapagos Islands ,7,What islands are home to most of the world's blue-footed boobies? ,216,0.96,4,23072.29999999993,p,K,1715.2000000000698,26264.099999999977,HRV,HRV_0104,2022-11-30 17:59:44
Captain Cook ,3,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",363,1.042,5,26264.199999999953,p,K,2375.1999999999534,30192.199999999953,HRV,HRV_0104,2022-11-30 17:59:44
"Third finger, left hand ",6,What part of his body did Keith Richards insure for a million pounds?,243,0.706,6,30192.29999999993,q,S,1813.8000000000466,33224.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
The Blair Witch Project,3,"What 1990's movie was filmed on a budget of $60,000 but grossed over $100 million? ",125,1.439,7,33224.19999999995,q,S,2110.9000000000233,37280.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Shoe sizes,5,"In Europe, but not the U.S., what are measured in ""Paris Points""?",59,1.891,8,37280.29999999993,q,S,1996.8000000000466,41680.09999999998,HRV,HRV_0104,2022-11-30 17:59:44
Anaconda,5,Which species of snake gives birth to its young instead of laying eggs?  ,353,0.555,9,41680.19999999995,p,K,1901.5999999999767,44648.5,HRV,HRV_0104,2022-11-30 17:59:44
Oxygen,3,"By a wide margin (more than 3:2), what's the most abundant element in the Earth's crust?",28,1.181,10,44648.5,q,S,2388.399999999907,48728.09999999998,HRV,HRV_0104,2022-11-30 17:59:44
Francisco Goya,3,"After a fever took his hearing, who painted his bleak ""Black Paintings"" in a house called Quinta del Sordo, Spanish for ""House of the Deaf Man""?",15,1.968,11,48728.19999999995,q,S,3190.1999999999534,54400.09999999998,HRV,HRV_0104,2022-11-30 17:59:44
Liberia,6,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",27,1.667,12,54400.09999999998,q,S,1985.5999999999767,58560.5,HRV,HRV_0104,2022-11-30 17:59:44
Sic semper tyrannis ,7,What state motto of Virginia did John Wilkes Booth shout as he jumped from Lincoln's box to the stage of Ford's Theatre? ,262,1.326,13,58560.5,p,K,1673.8999999999069,62072.5,HRV,HRV_0104,2022-11-30 17:59:44
Choking on food,6,"Each year, approximately 125 people die of what? ",417,1.675,14,62072.5,q,S,1666.0,65928.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Prairie dogs,7,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,0.633,15,65928.19999999995,q,S,3538.3000000000466,70616.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Nutmeg,6,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,1.778,16,70616.19999999995,q,S,3669.4000000000233,76576.69999999995,HRV,HRV_0104,2022-11-30 17:59:44
San Francisco Bay ,2,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.938,17,76576.69999999995,p,K,2100.0,81128.3999999999,HRV,HRV_0104,2022-11-30 17:59:44
A Hawaiian goose,3,What is a nene?,195,0.841,18,81128.3999999999,q,S,2060.3000000000466,84544.0,HRV,HRV_0104,2022-11-30 17:59:44
Pearl Harbor ,3,What late-breaking news story kicked Dumbo off the cover of Time magazine six weeks after the elephant cartoon's release?,227,1.278,19,84544.09999999998,q,S,2997.0999999999767,89328.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Sepia,1,What tinting process for black and white photography was named for the genus of cuttlefish that originally provided the pigment?,266,1.013,20,89328.19999999995,q,S,3054.9000000000233,93904.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
A Spoonful of Sugar ,3,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,420,0.999,21,93904.19999999995,p,K,4066.6999999999534,99480.0,HRV,HRV_0104,2022-11-30 17:59:44
chickpeas,2,What is used to make hummus?,424,1.006,22,99480.09999999998,p,K,1697.4000000000233,102688.0,HRV,HRV_0104,2022-11-30 17:59:44
Woodrow Wilson ,3,"Which U.S. president declared the first national ""Mother's Day""?  ",355,0.821,23,102688.0,p,K,2262.5999999999767,106280.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Czechoslovakia,4,Shirley Temple Black was the U.S. ambassador to what nation at the time of its 1989 revolution?,83,0.629,24,106280.19999999995,q,S,4244.099999999977,111664.0,HRV,HRV_0104,2022-11-30 17:59:44
Ian Thorpe ,4,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,370,0.736,25,111664.09999999998,q,S,2950.5,115864.59999999998,HRV,HRV_0104,2022-11-30 17:59:44
The Korean War,3,"What 20th-century conflict was dubbed the ""forgotten war"" despite over 50,000 U.S. deaths?",126,1.513,26,115864.59999999998,p,K,2011.5999999999767,119904.79999999993,HRV,HRV_0104,2022-11-30 17:59:44
AstroTurf ,5,"What was originally sold in 1965 under the name ""Chemgrass""?  ",277,0.841,27,119905.0,q,S,2381.5999999999767,123640.19999999995,HRV,HRV_0104,2022-11-30 17:59:44
Australia,2,What country has six sheep for every human? ,158,1.902,28,123640.19999999995,q,S,2152.4000000000233,128200.09999999998,HRV,HRV_0104,2022-11-30 17:59:44
St. Louis Gateway Arch ,5,"Which famous American landmark is officially called ""The Jefferson National Expansion Memorial""? ",341,1.173,29,128200.19999999995,p,K,4699.199999999953,134585.29999999993,HRV,HRV_0104,2022-11-30 17:59:44
