Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
The old-fashioned,5,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,0.629,0,2502.5,q,S,4431.700000047684,8082.400000095367,HRV,HRV_0091,2022-11-30 17:40:54
Graham Greene,2,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",332,1.38,1,8082.5,q,S,1951.8000001907349,11944.100000143051,HRV,HRV_0091,2022-11-30 17:40:54
Australia,5,What country has six sheep for every human? ,158,1.495,2,11944.100000143051,q,S,1539.3999998569489,15504.300000190735,HRV,HRV_0091,2022-11-30 17:40:54
Mung beans ,6,What kind of bean produces the Asian-style bean sprouts in the produce section of supermarkets? ,404,1.466,3,15504.300000190735,q,S,1624.7999999523163,19116.800000190735,HRV,HRV_0091,2022-11-30 17:40:54
Gabriele Falloppio ,3,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,0.738,4,19116.900000095367,q,S,4692.299999952316,25073.700000047684,HRV,HRV_0091,2022-11-30 17:40:54
Generals,3,Eleven U.S. presidents have been what before being elected?,36,1.938,5,25073.800000190735,q,S,5238.699999809265,32780.700000047684,HRV,HRV_0091,2022-11-30 17:40:54
Walt Disney,3,Which person has been awarded the most Oscars ever? ,349,1.605,6,32780.800000190735,q,S,3248.7999999523163,38154.5,HRV,HRV_0091,2022-11-30 17:40:54
Black,7,What color lipstick did silent movie stars wear?  ,151,0.8,7,38154.5,q,S,2925.4000000953674,42400.40000009537,HRV,HRV_0091,2022-11-30 17:40:54
Sepia,5,What tinting process for black and white photography was named for the genus of cuttlefish that originally provided the pigment?,266,1.981,8,42400.5,q,S,4963.800000190735,49885.0,HRV,HRV_0091,2022-11-30 17:40:54
Apple sauce,2,What was the first food eaten in space?,435,1.978,9,49885.0,q,S,2055.800000190735,54441.700000047684,HRV,HRV_0091,2022-11-30 17:40:54
Eddie Van Halen,3,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",371,1.767,10,54441.700000047684,q,S,2421.2999999523163,59154.200000047684,HRV,HRV_0091,2022-11-30 17:40:54
Charles Babbage ,7,"What inventor of the Difference Engine once baked himself in an oven for five minutes, ""to see what would happen""?",192,1.127,11,59154.200000047684,p,K,5987.200000047684,66792.20000004768,HRV,HRV_0091,2022-11-30 17:40:54
Library of Congress,6,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",48,0.502,12,66792.20000004768,q,S,3199.0,71020.40000009537,HRV,HRV_0091,2022-11-30 17:40:54
Captain Cook ,3,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",363,1.621,13,71020.40000009537,q,S,1907.2999999523163,75085.90000009537,HRV,HRV_0091,2022-11-30 17:40:54
Escape,6,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ",299,1.835,14,75086.0,,,,84618.80000019073,HRV,HRV_0091,2022-11-30 17:40:54
NY,5,In which state was the first execution by electric chair?  ,70,0.647,15,84618.90000009537,q,S,2092.0999999046326,87873.80000019073,HRV,HRV_0091,2022-11-30 17:40:54
The crust and the mantle,6,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",87,1.523,16,87873.80000019073,q,S,4108.5,94033.60000014305,HRV,HRV_0091,2022-11-30 17:40:54
