Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Speed of wind,7,What does an anemometer measure? ,168,1.758,0,2100.7999999821186,q,S,3194.100000023842,7563.9000000059605,HRV,HRV_0031,2022-11-30 17:33:28
Fiber is the gut bacteria's preferred fuel source. ,3,What food is most beneficial for your gut bacteria?,458,1.038,1,7563.9000000059605,q,S,1996.7999999821186,11114.299999982119,HRV,HRV_0031,2022-11-30 17:33:28
"Puffer fish, if they are prepared incorrectly thheir poison could kill the eater. ",3,Cooking which food requires over two years of training?,461,1.492,2,11114.299999982119,q,S,2727.600000023842,15848.0,HRV,HRV_0031,2022-11-30 17:33:28
Love Me Do ,7,What was The Beatles's first song to hit the UK charts?,280,0.849,3,15848.09999999404,q,S,2579.4000000059605,19788.09999999404,HRV,HRV_0031,2022-11-30 17:33:28
Endeavour ,6,What is the name of the ship that carried Captain Cook to Australia?  ,208,0.934,4,19788.09999999404,q,S,2336.199999988079,23573.29999998212,HRV,HRV_0031,2022-11-30 17:33:28
Condoleeza (con dolcezza) Rice ,5,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ",390,1.641,5,23573.40000000596,q,S,3285.7999999821186,29016.19999998808,HRV,HRV_0031,2022-11-30 17:33:28
Lhasa Apso,4,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",200,0.855,6,29016.29999998212,q,S,2753.600000023842,33139.40000000596,HRV,HRV_0031,2022-11-30 17:33:28
Gabriele Falloppio ,2,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,217,1.522,7,33139.40000000596,q,S,2324.2999999821186,37497.69999998808,HRV,HRV_0031,2022-11-30 17:33:28
"A peanut is a legume, not a nut",7,What type of food is a peanut?,447,1.432,8,37497.69999998808,p,K,4150.300000011921,43595.09999999404,HRV,HRV_0031,2022-11-30 17:33:28
The Missouri River ,6,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",179,1.111,9,43595.29999998212,q,S,4801.5,50020.19999998808,HRV,HRV_0031,2022-11-30 17:33:28
Japan ,6,What nation is home to the only tunnel in the world longer than the Chunnel?  ,236,0.562,10,50020.29999998212,q,S,2129.5,53228.5,HRV,HRV_0031,2022-11-30 17:33:28
Lava lamp ,7,What was first made by suspending paraffin in a solution of water and antifreeze? ,276,0.634,11,53228.5,q,S,2287.0999999940395,56663.59999999404,HRV,HRV_0031,2022-11-30 17:33:28
Latex. This is known as the latex-fruit syndrome. ,5,Allergy to which material is associated with allergy to fruit such as papaya and banana? ,462,1.513,12,56663.69999998808,q,S,3031.5,61717.79999998212,HRV,HRV_0031,2022-11-30 17:33:28
Medicine,6,What industry uses 20% of China's harvested plants?  ,188,1.835,13,61717.90000000596,q,S,2170.7999999821186,66240.09999999404,HRV,HRV_0031,2022-11-30 17:33:28
Joeys,3,What are infant marsupials called?  ,135,1.164,14,66240.19999998808,q,S,2205.4000000059605,70125.40000000596,HRV,HRV_0031,2022-11-30 17:33:28
Louie Louie,4,What 1963 song led to a thirty-one month FBI investigation into supposed obscenities hidden in its unintelligible lyrics?,122,0.645,15,70125.40000000596,,,,79636.5,HRV,HRV_0031,2022-11-30 17:33:28
