Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Coca-Cola,2,"The BBC once banned the Beatles' ""Come Together"" for ""advertising"" what product in the lyrics?",93,1.536,0,2864.0,p,K,4800.9000000059605,9715.40000000596,HRV,HRV_0216,2022-11-30 18:54:16
Gerald Ford ,1,What president was shot while walking to California Governor Jerry Brown's office?  ,247,1.578,1,9715.60000000894,p,K,4156.29999999702,15964.10000000894,HRV,HRV_0216,2022-11-30 18:54:16
Midnight Cowboy ,2,What was the only X-rated film to win the Academy Award for Best Picture?  ,293,1.833,2,15964.300000011921,p,K,4064.5,22372.40000000596,HRV,HRV_0216,2022-11-30 18:54:16
The old-fashioned,6,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",410,1.224,3,22372.60000000894,q,S,4669.5,28783.90000000596,HRV,HRV_0216,2022-11-30 18:54:16
popscicle,7,What food was invented by an 11 year old in 1905?,450,1.774,4,28783.90000000596,p,K,5120.29999999702,36189.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
Avocado,2,Pet parrots can eat most human foods except chocolate and which pitted food?  ,398,1.195,5,36189.90000000596,q,S,4606.5999999940395,42499.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
The names of the Great Lakes ,2,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",138,1.909,6,42499.30000001192,q,S,3243.8999999910593,48162.20000000298,HRV,HRV_0216,2022-11-30 18:54:16
School buses were painted yellow,2,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,0.838,7,48162.20000000298,q,S,3575.1000000089407,53086.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
Dark Side of the Moon,2,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,129,1.701,8,53086.40000000596,q,S,4204.29999999702,59501.20000000298,HRV,HRV_0216,2022-11-30 18:54:16
Grover Cleveland ,6,Who was the only U.S. president to have been married in the White House? ,385,0.555,9,59501.60000000894,q,S,3577.0999999940395,64146.90000000596,HRV,HRV_0216,2022-11-30 18:54:16
Bling bling ,1,What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?,264,0.786,10,64147.0,q,S,4406.70000000298,69845.60000000894,HRV,HRV_0216,2022-11-30 18:54:16
Strom Thurmond ,6,Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?,366,0.734,11,69845.70000000298,q,S,3665.9000000059605,74752.10000000894,HRV,HRV_0216,2022-11-30 18:54:16
George Marshall,5,What future secretary of state became America's first five-star general in December 1944? ,181,0.575,12,74752.10000000894,q,S,2562.7000000029802,78404.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
It causes sour foods subsequently consumed to taste sweet. ,1,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,1.957,13,78404.40000000596,q,S,2112.7000000029802,82983.5,HRV,HRV_0216,2022-11-30 18:54:16
Westminster Kennel Club dog show ,6,What is the second oldest continuously held American sporting event?  ,214,0.944,14,82983.5,q,S,1676.0,86114.0,HRV,HRV_0216,2022-11-30 18:54:16
Thomas Nast ,2,Which cartoonist is famous for creating the popular image of Santa Claus? ,333,1.041,15,86114.10000000894,q,S,1812.0999999940395,89477.80000001192,HRV,HRV_0216,2022-11-30 18:54:16
over 10 billion donuts. ,6,How many donuts are concumed in the US every year?,463,1.823,16,89477.80000001192,q,S,1517.199999988079,93324.20000000298,HRV,HRV_0216,2022-11-30 18:54:16
The sky,4,The Linke Scale is used to measure the blueness of what?,101,0.871,17,93324.40000000596,q,S,2089.9000000059605,96804.40000000596,HRV,HRV_0216,2022-11-30 18:54:16
The budgerigar,2,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",244,0.539,18,96804.60000000894,q,S,1913.0,99764.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
Pandemonium,5,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",239,1.468,19,99764.30000001192,q,S,2158.199999988079,103899.60000000894,HRV,HRV_0216,2022-11-30 18:54:16
Penny Marshall,6,Who was the first woman film director to have a film take in more than $100 million at the box office? ,380,1.517,20,103899.70000000298,q,S,2182.9000000059605,108112.60000000894,HRV,HRV_0216,2022-11-30 18:54:16
Charles ,2,What river runs through Boston? ,252,1.961,21,108112.70000000298,q,S,3574.2999999970198,114156.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
a spit,4,"If something is described as rotisserie, what has it been cooked on?",428,1.566,22,114156.30000001192,p,K,4671.29999999702,120900.30000001192,HRV,HRV_0216,2022-11-30 18:54:16
Everything ,5,Pantophobia is the fear of what?,79,1.239,23,120900.30000001192,q,S,2066.3999999910593,124711.40000000596,HRV,HRV_0216,2022-11-30 18:54:16
American Beauty,4,What Oscar-winning Best Picture is named for a type of rose? ,240,1.694,24,124711.70000000298,q,S,4746.79999999702,131664.5,HRV,HRV_0216,2022-11-30 18:54:16
Copperhead snake,7,Which poisonous snake smells like fresh cut cucumbers? ,350,0.676,25,131664.5,q,S,2111.4000000059605,134958.5,HRV,HRV_0216,2022-11-30 18:54:16
