Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Pearl Harbor ,2,What late-breaking news story kicked Dumbo off the cover of Time magazine six weeks after the elephant cartoon's release?,227,1.86,0,2181.100000000559,q,S,2228.399999999441,6780.800000000745,HRV,HRV_0212,2022-11-30 18:51:32
Sweden,6,What nation's dyslexic king Carl XVI Gustaf misspelled his own name on the accession document that gave him the throne?,237,1.736,1,6780.800000000745,q,S,1748.5,10773.800000000745,HRV,HRV_0212,2022-11-30 18:51:32
The sky,2,The Linke Scale is used to measure the blueness of what?,101,0.549,2,10773.800000000745,q,S,1836.0999999996275,13668.900000000373,HRV,HRV_0212,2022-11-30 18:51:32
Betty Rubble,5,Which core Flintstones cast member was absent from Flintstone vitamins until 1996? ,337,1.986,3,13669.0,q,S,1789.0,17956.900000000373,HRV,HRV_0212,2022-11-30 18:51:32
San Francisco Bay ,7,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.934,4,17957.0,q,S,1748.800000000745,22149.10000000056,HRV,HRV_0212,2022-11-30 18:51:32
The Beatles' Rain ,2,What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ,284,0.812,5,22149.10000000056,q,S,1829.0,25302.10000000056,HRV,HRV_0212,2022-11-30 18:51:32
Tears,2,"At 6-8 weeks, babies start producing what? ",23,0.707,6,25302.10000000056,q,S,1547.7999999998137,28068.700000000186,HRV,HRV_0212,2022-11-30 18:51:32
Newborns ,3,The apgar score is used to measure the color and condition of what? ,91,1.494,7,28068.800000000745,q,S,1637.0,31709.200000000186,HRV,HRV_0212,2022-11-30 18:51:32
a spit,6,"If something is described as rotisserie, what has it been cooked on?",428,1.6,8,31709.300000000745,q,S,1540.5999999996275,35365.0,HRV,HRV_0212,2022-11-30 18:51:32
Criss-Cross ,5,What was the game of Scrabble originally called? ,286,1.929,9,35365.10000000056,q,S,1540.7000000001863,39348.800000000745,HRV,HRV_0212,2022-11-30 18:51:32
