Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
Pachyderm,6,"What word comes to us from the Greek for ""thick-skinned""?  ",297,1.253,0,2413.7999999970198,q,S,5109.10000000149,9311.599999997765,HRV,HRV_0026,2022-11-30 17:47:13
Pride and Prejudice,2,"""An Assembly Such as This"" was a retelling of what famous literary work from a different character's point of view?",1,0.647,1,9311.599999997765,q,S,3624.0,14100.699999999255,HRV,HRV_0026,2022-11-30 17:47:13
OutKast,5,Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ,379,1.554,2,14101.199999999255,q,S,4370.699999999255,20547.199999999255,HRV,HRV_0026,2022-11-30 17:47:13
Mushrooms which have been exposed to light,5,What is the only non-animal natural source of vitamin D?,459,1.036,3,20547.5,q,S,2942.2999999970198,25058.5,HRV,HRV_0026,2022-11-30 17:47:13
Gerald Ford ,3,What president was shot while walking to California Governor Jerry Brown's office?  ,247,1.781,4,25059.0,q,S,2988.0,30356.79999999702,HRV,HRV_0026,2022-11-30 17:47:13
honey,7,Which is the only food that can never go off or go bad?,442,1.825,5,30357.199999999255,q,S,2844.5,35539.099999997765,HRV,HRV_0026,2022-11-30 17:47:13
Tobacco,2,"In 2005, Bhutan became the first country to entirely ban what?",57,1.293,6,35539.099999997765,q,S,2554.900000002235,39913.29999999702,HRV,HRV_0026,2022-11-30 17:47:13
Gibralter,3,"Europe's only free-range monkeys are the Barbary apes, which live where?",37,0.663,7,39913.79999999702,q,S,1773.0,42868.699999999255,HRV,HRV_0026,2022-11-30 17:47:13
Coca-Cola,1,"""Project Kansas"" was the name for the top secret 1985 attempt to revamp what product?",416,0.822,8,42869.099999997765,q,S,2195.300000000745,46401.5,HRV,HRV_0026,2022-11-30 17:47:13
Peter Pan ,6,What was the first English play to be written especially for children? ,283,1.013,9,46401.599999997765,q,S,2424.60000000149,50376.099999997765,HRV,HRV_0026,2022-11-30 17:47:13
Peregrine falcon,3,"With its 240 mph hunting dive, what species of raptor is the fastest animal on earth?",60,0.956,10,50376.39999999851,q,S,3994.0,55855.89999999851,HRV,HRV_0026,2022-11-30 17:47:13
Condoleeza (con dolcezza) Rice ,4,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ",390,0.95,11,55856.0,q,S,3021.699999999255,60359.199999999255,HRV,HRV_0026,2022-11-30 17:47:13
Haddock,6,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",429,0.595,12,60359.79999999702,q,S,3039.800000000745,64527.099999997765,HRV,HRV_0026,2022-11-30 17:47:13
A jenny ,7,What is a female donkey called?,194,1.837,13,64527.099999997765,q,S,2451.699999999255,69330.0,HRV,HRV_0026,2022-11-30 17:47:13
Mountain Dew,2,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?",421,1.005,14,69330.39999999851,q,S,2741.199999999255,73601.29999999702,HRV,HRV_0026,2022-11-30 17:47:13
