Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
It causes sour foods subsequently consumed to taste sweet. ,5,Why is the Synsepalum dulcificum berry called the miracle fruit?,464,0.901,0,4557.200000017881,q,S,3403.5,9382.90000000596,HRV,HRV_0305,2022-11-30 21:19:02
Teapot Dome scandal,5,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,19,1.946,1,9383.0,q,S,2653.0,14509.0,HRV,HRV_0305,2022-11-30 21:19:02
A jenny ,1,What is a female donkey called?,194,0.785,2,14509.09999999404,q,S,2344.4000000059605,18163.0,HRV,HRV_0305,2022-11-30 21:19:02
"Cle(a)veland, Ohio",1,The name of which city permanently lost its first 'a' when the first issue of a newspaper was published in 1831 and they had to shorten it to fit on the paper's masthead?,102,1.518,3,18163.09999999404,q,S,6399.5,26602.59999999404,HRV,HRV_0305,2022-11-30 21:19:02
Yahoo!,2,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,190,0.943,4,26602.80000001192,q,S,5139.4000000059605,33208.30000001192,HRV,HRV_0305,2022-11-30 21:19:02
San Francisco Bay ,1,"What bay is Otis Redding serenading in ""(Sittin' on) the Dock of the Bay""? ",142,1.019,5,33208.40000000596,p,K,2441.9000000059605,37204.59999999404,HRV,HRV_0305,2022-11-30 21:19:02
Nutmeg,3,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,407,0.538,6,37204.70000001788,q,S,3776.7999999821186,42042.20000001788,HRV,HRV_0305,2022-11-30 21:19:02
Habanero,7,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,401,0.811,7,42042.30000001192,p,K,2955.5999999940395,46332.30000001192,HRV,HRV_0305,2022-11-30 21:19:02
Mouse,3,What is the most common mammal in the U.S.? ,205,0.694,8,46332.5,q,S,2813.7000000178814,50372.59999999404,HRV,HRV_0305,2022-11-30 21:19:02
Smoke,1,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,1.528,9,50372.80000001192,q,S,4699.299999982119,57123.20000001788,HRV,HRV_0305,2022-11-30 21:19:02
Eddie Van Halen,5,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",371,1.249,10,57123.20000001788,p,K,3277.5999999940395,62155.90000000596,HRV,HRV_0305,2022-11-30 21:19:02
South Africa,2,In what country was the largest rough diamond ever discovered?,62,1.474,11,62156.20000001788,q,S,3760.199999988079,67917.0,HRV,HRV_0305,2022-11-30 21:19:02
Crocodiles,1,"Which animals swallow large stones, which remain in their bellies and are thought to be used as ballasts for diving?",330,0.869,12,67917.09999999404,p,K,4059.300000011921,73363.20000001788,HRV,HRV_0305,2022-11-30 21:19:02
Phosphorus,4,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",169,1.829,13,73363.30000001192,p,K,5663.799999982119,81375.30000001192,HRV,HRV_0305,2022-11-30 21:19:02
Rod Serling ,2,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,175,1.297,14,81375.30000001192,q,S,3551.9000000059605,86750.5,HRV,HRV_0305,2022-11-30 21:19:02
Gilbert Van Camp ,3,What Indianapolis grocer made his name by selling canned pork and beans to U.S. troops during the Civil War?,187,1.581,15,86750.59999999404,q,S,4188.300000011921,93045.40000000596,HRV,HRV_0305,2022-11-30 21:19:02
Smurfette,4,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?",364,0.954,16,93045.40000000596,q,S,5672.9000000059605,100197.70000001788,HRV,HRV_0305,2022-11-30 21:19:02
Prairie dogs,7,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",51,1.061,17,100197.80000001192,q,S,5872.0999999940395,107650.80000001192,HRV,HRV_0305,2022-11-30 21:19:02
Avocados have twice the amount of potassium as bananas. ,5,Which fruit has more potassium than bananas?,455,0.524,18,107650.80000001192,p,K,2487.5,111182.90000000596,HRV,HRV_0305,2022-11-30 21:19:02
Bhutan,5,"Thimpu, the world's only capital city with no traffic lights, is the capital of what tiny kingdom?",114,1.576,19,111182.90000000596,q,S,4239.800000011921,117526.80000001192,HRV,HRV_0305,2022-11-30 21:19:02
Ginseng ,1,"What plant takes its name for the Chinese words for ""man root""? ",245,1.041,20,117527.0,q,S,3448.0999999940395,122544.80000001192,HRV,HRV_0305,2022-11-30 21:19:02
Blue,3,Lobster blood is what color?,73,0.879,21,122544.80000001192,q,S,3480.9000000059605,127431.30000001192,HRV,HRV_0305,2022-11-30 21:19:02
Bumblebee bat,7,"Which mammal is the world's smallest, weighing less than a penny? ",347,1.776,22,127431.40000000596,q,S,3407.199999988079,133131.0,HRV,HRV_0305,2022-11-30 21:19:02
Pen(n)sylvania ,7,What proper name is spelled unusually with a single 'n' both on the Liberty Bell and in the U.S. Constitution? ,249,0.602,23,133131.0,q,S,7010.0999999940395,141276.20000001788,HRV,HRV_0305,2022-11-30 21:19:02
Carbon,4,What element must be burned out of pig iron to make steel? ,170,1.489,24,141276.30000001192,q,S,3982.0999999940395,147272.20000001788,HRV,HRV_0305,2022-11-30 21:19:02
Nuclear Disarmament,4,"The famous ""peace symbol"" was designed to combine the semaphoe positions for N and D. What do the N and D stand for?",97,1.759,25,147272.30000001192,q,S,4483.199999988079,154036.0,HRV,HRV_0305,2022-11-30 21:19:02
School buses were painted yellow,1,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,9,1.881,26,154036.0,q,S,5095.700000017881,161558.5,HRV,HRV_0305,2022-11-30 21:19:02
