Answer,C_Pay,Question,QuestionNum,jitter,C_Trial,C_QPresent,rsp,C_SWK,C_SWK_rt,C_TrialEnd,exp,subjectId,date
South Africa,6,In what country was the largest rough diamond ever discovered?,62,0.912,0,3234.7000000029802,q,S,1825.5,6476.4000000059605,HRV,HRV_0256,2022-11-30 19:57:50
spiced ham,2,What two words were combined to make the word Spam?,426,1.145,1,6476.4000000059605,p,K,2510.5999999940395,10643.0,HRV,HRV_0256,2022-11-30 19:57:50
Ohio,7,Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,345,0.671,2,10643.0,q,S,3432.7000000029802,15252.20000000298,HRV,HRV_0256,2022-11-30 19:57:50
Bruce Springsteen's Born in the USA ,5,What was the first CD pressed for commerical release in the U.S.?,282,1.081,3,15252.30000000447,q,S,2494.6999999955297,19339.20000000298,HRV,HRV_0256,2022-11-30 19:57:50
Two of the seven cities of gold,5,What are Quivira and Cibola?  ,136,0.815,4,19339.30000000447,q,S,1567.6999999955297,22227.30000000447,HRV,HRV_0256,2022-11-30 19:57:50
Grover Cleveland ,7,Who was the only U.S. president to have been married in the White House? ,385,0.71,5,22227.30000000447,q,S,2488.10000000149,25930.60000000149,HRV,HRV_0256,2022-11-30 19:57:50
George Marshall,6,What future secretary of state became America's first five-star general in December 1944? ,181,0.85,6,25930.70000000298,q,S,2680.2999999970198,29971.90000000596,HRV,HRV_0256,2022-11-30 19:57:50
As Good As It Gets ,6,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",218,1.934,7,29971.90000000596,q,S,2455.5999999940395,34868.20000000298,HRV,HRV_0256,2022-11-30 19:57:50
Avocados have twice the amount of potassium as bananas. ,3,Which fruit has more potassium than bananas?,455,1.74,8,34868.20000000298,q,S,1991.0,39107.30000000447,HRV,HRV_0256,2022-11-30 19:57:50
UFOs,6,What was studied by Project Blue Book?   ,279,1.037,9,39107.40000000596,q,S,1791.7999999970198,42443.20000000298,HRV,HRV_0256,2022-11-30 19:57:50
Kayak,3,An umiak is a larger version of what? ,20,1.879,10,42443.20000000298,q,S,2016.1000000014901,46842.90000000596,HRV,HRV_0256,2022-11-30 19:57:50
Peter Pan ,6,What was the first English play to be written especially for children? ,283,1.072,11,46842.90000000596,q,S,1512.5,49940.20000000298,HRV,HRV_0256,2022-11-30 19:57:50
Capitol Hill,1,"Until 1790, what was known as Jenkins Hill? ",119,0.836,12,49940.20000000298,q,S,1598.7999999970198,52882.5,HRV,HRV_0256,2022-11-30 19:57:50
pastry,6,Choux and filo are two types of what food product?,446,1.946,13,52882.5,q,S,3072.5,58410.80000000447,HRV,HRV_0256,2022-11-30 19:57:50
Smoke,5,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",52,0.774,14,58410.80000000447,q,S,1880.6000000014901,61571.30000000447,HRV,HRV_0256,2022-11-30 19:57:50
Captain Cook ,4,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",363,1.082,15,61571.30000000447,q,S,2001.6000000014901,65157.30000000447,HRV,HRV_0256,2022-11-30 19:57:50
Throat,5,Where in the human body is the only bone that is not jointed to another?  ,317,1.563,16,65157.30000000447,q,S,4934.60000000149,72162.70000000298,HRV,HRV_0256,2022-11-30 19:57:50
